uid,log Ki,log IC50,html
CHEMBL111612,-0.337242168318,2.04319771356,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_673e06ec_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_673e06ec_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_673e06ec_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    9703472
                
                <td id=""T_673e06ec_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_673e06ec_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.46
                
            </tr>
            
            <tr>
                
                <th id=""T_673e06ec_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_673e06ec_7ea1_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    11689084
                
                <td id=""T_673e06ec_7ea1_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_673e06ec_7ea1_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    0.46
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_674658ce_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_674658ce_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_674658ce_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    9703472
                
                <td id=""T_674658ce_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_674658ce_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    24900
                
            </tr>
            
            <tr>
                
                <th id=""T_674658ce_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_674658ce_7ea1_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    11689084
                
                <td id=""T_674658ce_7ea1_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_674658ce_7ea1_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    0.49
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1269102,1.42763234134,1.3495427409,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_674eade4_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_674eade4_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_674eade4_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_674eade4_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_674eade4_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    18
                
            </tr>
            
            <tr>
                
                <th id=""T_674eade4_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_674eade4_7ea1_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    19883461
                
                <td id=""T_674eade4_7ea1_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_674eade4_7ea1_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    39.81
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_675729e2_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_675729e2_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    15055997
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    22
                
            </tr>
            
            <tr>
                
                <th id=""T_675729e2_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    20932745
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    24.8
                
            </tr>
            
            <tr>
                
                <th id=""T_675729e2_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row2"">
                    2
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row2_col0"" class=""data row2 col0"">
                    22862294
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row2_col1"" class=""data row2 col1"">
                    =
                
                <td id=""T_675729e2_7ea1_11e6_a668_485b393e1884row2_col2"" class=""data row2 col2"">
                    20.5
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL128818,-1.40893539297,-0.77030375612,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_675fce9e_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_675fce9e_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_675fce9e_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    11689084
                
                <td id=""T_675fce9e_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_675fce9e_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.039
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_6768222e_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_6768222e_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_6768222e_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    11689084
                
                <td id=""T_6768222e_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_6768222e_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.16
                
            </tr>
            
            <tr>
                
                <th id=""T_6768222e_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_6768222e_7ea1_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    11689084
                
                <td id=""T_6768222e_7ea1_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_6768222e_7ea1_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    0.18
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1406,3.78275919262,3.99356848279,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_677065ba_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_677065ba_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_677065ba_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_677065ba_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_677065ba_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    6064
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_6778924e_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_6778924e_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_6778924e_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_6778924e_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_6778924e_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    9853
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL2261359,0.623249290398,0.623249290398,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_6780b9ec_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_6780b9ec_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_6780b9ec_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_6780b9ec_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_6780b9ec_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    4.2
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_6788e838_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_6788e838_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_6788e838_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_6788e838_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_6788e838_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    4.2
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL2261361,0.342422680822,0.342422680822,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67910770_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67910770_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67910770_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_67910770_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67910770_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    2.2
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67993e22_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67993e22_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67993e22_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_67993e22_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67993e22_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    2.2
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL23261,0.100370545118,-0.0969100130081,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67a166ec_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67a166ec_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67a166ec_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    19883461
                
                <td id=""T_67a166ec_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67a166ec_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    1.26
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67a9c2b0_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67a9c2b0_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67a9c2b0_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    11755336
                
                <td id=""T_67a9c2b0_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67a9c2b0_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.8
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL25438,-0.769551078622,-0.508638306166,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67b1f7dc_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67b1f7dc_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67b1f7dc_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    9703472
                
                <td id=""T_67b1f7dc_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67b1f7dc_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.17
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67ba26d2_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67ba26d2_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67ba26d2_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    7731010
                
                <td id=""T_67ba26d2_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67ba26d2_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.31
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL267458,1.71080196343,1.91429928593,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    8308857
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    55
                
            </tr>
            
            <tr>
                
                <th id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    8676339
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    48
                
            </tr>
            
            <tr>
                
                <th id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row2"">
                    2
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row2_col0"" class=""data row2 col0"">
                    9703472
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row2_col1"" class=""data row2 col1"">
                    =
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row2_col2"" class=""data row2 col2"">
                    48
                
            </tr>
            
            <tr>
                
                <th id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row3"">
                    3
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row3_col0"" class=""data row3 col0"">
                    10956219
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row3_col1"" class=""data row3 col1"">
                    =
                
                <td id=""T_67c24cfe_7ea1_11e6_a668_485b393e1884row3_col2"" class=""data row3 col2"">
                    55
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    5.8
                
            </tr>
            
            <tr>
                
                <th id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    8308857
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    150
                
            </tr>
            
            <tr>
                
                <th id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row2"">
                    2
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row2_col0"" class=""data row2 col0"">
                    8308857
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row2_col1"" class=""data row2 col1"">
                    =
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row2_col2"" class=""data row2 col2"">
                    570
                
            </tr>
            
            <tr>
                
                <th id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row3"">
                    3
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row3_col0"" class=""data row3 col0"">
                    9083490
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row3_col1"" class=""data row3 col1"">
                    =
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row3_col2"" class=""data row3 col2"">
                    50.12
                
            </tr>
            
            <tr>
                
                <th id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row4"">
                    4
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row4_col0"" class=""data row4 col0"">
                    14998318
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row4_col1"" class=""data row4 col1"">
                    =
                
                <td id=""T_67cacb2c_7ea1_11e6_a668_485b393e1884row4_col2"" class=""data row4 col2"">
                    150
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL282724,-0.36653154442,0.146128035678,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67d37d44_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67d37d44_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67d37d44_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    9171878
                
                <td id=""T_67d37d44_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67d37d44_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.43
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    9171878
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    1.4
                
            </tr>
            
            <tr>
                
                <th id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    11312921
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    1.4
                
            </tr>
            
            <tr>
                
                <th id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row2"">
                    2
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row2_col0"" class=""data row2 col0"">
                    15055997
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row2_col1"" class=""data row2 col1"">
                    =
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row2_col2"" class=""data row2 col2"">
                    1.4
                
            </tr>
            
            <tr>
                
                <th id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row3"">
                    3
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row3_col0"" class=""data row3 col0"">
                    15055997
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row3_col1"" class=""data row3 col1"">
                    =
                
                <td id=""T_67dbc6f2_7ea1_11e6_a668_485b393e1884row3_col2"" class=""data row3 col2"">
                    1.4
                
            </tr>
            
        </tbody>
        </table>
        "
