uid,log Ki,log IC50,html
CHEMBL104,3.94185912653,4.2051231292,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5a5e1840_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5a5e1840_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5a5e1840_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_5a5e1840_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5a5e1840_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    8747
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5a663994_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5a663994_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5a663994_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    0
                
                <td id=""T_5a663994_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5a663994_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    16037
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL105060,0.62,0.681241237376,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5a6e9a1c_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5a6e9a1c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5a6e9a1c_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12877589
                
                <td id=""T_5a6e9a1c_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5a6e9a1c_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    4.16869
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5a76c980_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5a76c980_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5a76c980_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    11714615
                
                <td id=""T_5a76c980_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5a76c980_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    4.8
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL106124,4.0,4.0,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5a7ef93e_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5a7ef93e_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5a7ef93e_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    25738882
                
                <td id=""T_5a7ef93e_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    >
                
                <td id=""T_5a7ef93e_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    10000
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5a874bc0_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5a874bc0_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5a874bc0_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    8648606
                
                <td id=""T_5a874bc0_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    >
                
                <td id=""T_5a874bc0_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    10000
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL107875,0.5,0.499687082618,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5a8f9c44_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5a8f9c44_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5a8f9c44_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12565946
                
                <td id=""T_5a8f9c44_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5a8f9c44_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    3.16228
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5a97cbee_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5a97cbee_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5a97cbee_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12372532
                
                <td id=""T_5a97cbee_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5a97cbee_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    3.16
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL108200,0.0,0.0,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5aa00250_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5aa00250_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5aa00250_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12565946
                
                <td id=""T_5aa00250_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5aa00250_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    1
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5aa841e0_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5aa841e0_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5aa841e0_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12372532
                
                <td id=""T_5aa841e0_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5aa841e0_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    1
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL108422,0.8,0.800029359244,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5ab06d20_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5ab06d20_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5ab06d20_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12565946
                
                <td id=""T_5ab06d20_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5ab06d20_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    6.30957
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5ab8d7ee_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5ab8d7ee_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5ab8d7ee_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12372532
                
                <td id=""T_5ab8d7ee_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5ab8d7ee_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    6.31
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL108822,1.4,1.40001963507,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5ac1160c_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5ac1160c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5ac1160c_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12565946
                
                <td id=""T_5ac1160c_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5ac1160c_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    25.1189
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5ac942dc_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5ac942dc_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5ac942dc_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12372532
                
                <td id=""T_5ac942dc_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5ac942dc_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    25.12
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL108889,0.2,0.198657086954,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5ad16c8c_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5ad16c8c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5ad16c8c_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12565946
                
                <td id=""T_5ad16c8c_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5ad16c8c_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    1.58489
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5ad9b43c_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5ad9b43c_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5ad9b43c_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12372532
                
                <td id=""T_5ad9b43c_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5ad9b43c_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    1.58
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL109183,0.8,0.699837725867,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5ae2511e_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5ae2511e_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5ae2511e_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12565946
                
                <td id=""T_5ae2511e_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5ae2511e_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    6.30957
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5aea8b72_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5aea8b72_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5aea8b72_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12372532
                
                <td id=""T_5aea8b72_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5aea8b72_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    5.01
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL109514,1.9,2.0,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5af2d1a6_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5af2d1a6_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5af2d1a6_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12565946
                
                <td id=""T_5af2d1a6_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5af2d1a6_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    79.4328
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5afb0a42_7ea1_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5afb0a42_7ea1_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5afb0a42_7ea1_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    12372532
                
                <td id=""T_5afb0a42_7ea1_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5afb0a42_7ea1_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    100
                
            </tr>
            
        </tbody>
        </table>
        "
