uid,log Ki,log IC50,html
CHEMBL1083041,-0.602059991328,1.50514997832,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d300db6_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d300db6_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d300db6_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d300db6_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d300db6_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.25
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d3985da_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d3985da_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d3985da_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d3985da_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d3985da_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    32
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1083357,-0.443697499233,1.47712125472,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d42a840_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d42a840_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d42a840_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d42a840_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d42a840_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.36
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d4c1fc4_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d4c1fc4_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d4c1fc4_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d4c1fc4_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d4c1fc4_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    30
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1083358,-0.734260541479,1.43136376416,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.17
                
            </tr>
            
            <tr>
                
                <th id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    24704030
                
                <td id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_5d55ad96_7ea2_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    0.2
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    27
                
            </tr>
            
            <tr>
                
                <th id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    24704030
                
                <td id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_5d5f3596_7ea2_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    27
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1083657,-0.552841968658,1.44715803134,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d68b9b8_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d68b9b8_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d68b9b8_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d68b9b8_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d68b9b8_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.28
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d71cfbc_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d71cfbc_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d71cfbc_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d71cfbc_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d71cfbc_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    28
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1083658,0.50514997832,1.75587485567,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d7afeac_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d7afeac_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d7afeac_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d7afeac_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d7afeac_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    3.2
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d847a90_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d847a90_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d847a90_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d847a90_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d847a90_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    57
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1083659,-0.0449824914219,1.74818802701,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.35
                
            </tr>
            
            <tr>
                
                <th id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    23891187
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    0.4
                
            </tr>
            
            <tr>
                
                <th id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row2"">
                    2
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row2_col0"" class=""data row2 col0"">
                    24704030
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row2_col1"" class=""data row2 col1"">
                    =
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row2_col2"" class=""data row2 col2"">
                    0.4
                
            </tr>
            
            <tr>
                
                <th id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row3"">
                    3
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row3_col0"" class=""data row3 col0"">
                    25267004
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row3_col1"" class=""data row3 col1"">
                    =
                
                <td id=""T_5d8e7202_7ea2_11e6_a668_485b393e1884row3_col2"" class=""data row3 col2"">
                    11.8
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5d98137a_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5d98137a_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5d98137a_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5d98137a_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5d98137a_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    56
                
            </tr>
            
            <tr>
                
                <th id=""T_5d98137a_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_5d98137a_7ea2_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    24704030
                
                <td id=""T_5d98137a_7ea2_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_5d98137a_7ea2_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    56
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1084949,-0.327902142064,1.2552725051,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5da1ece2_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5da1ece2_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5da1ece2_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5da1ece2_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5da1ece2_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.47
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5dab1754_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5dab1754_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5dab1754_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20565075
                
                <td id=""T_5dab1754_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5dab1754_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    18
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1089406,-0.698970004336,1.43136376416,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5db4533c_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5db4533c_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5db4533c_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20207138
                
                <td id=""T_5db4533c_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5db4533c_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    0.2
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5dbe044a_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5dbe044a_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5dbe044a_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20207138
                
                <td id=""T_5dbe044a_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5dbe044a_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    27
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1091110,0.900292236126,2.41625257421,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20207138
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    3.6
                
            </tr>
            
            <tr>
                
                <th id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    20207138
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    0.9
                
            </tr>
            
            <tr>
                
                <th id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row2"">
                    2
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row2_col0"" class=""data row2 col0"">
                    20207138
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row2_col1"" class=""data row2 col1"">
                    =
                
                <td id=""T_5dc72a84_7ea2_11e6_a668_485b393e1884row2_col2"" class=""data row2 col2"">
                    155
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5dd12408_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5dd12408_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20207138
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    65
                
            </tr>
            
            <tr>
                
                <th id=""T_5dd12408_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row1"">
                    1
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row1_col0"" class=""data row1 col0"">
                    20207138
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row1_col1"" class=""data row1 col1"">
                    =
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row1_col2"" class=""data row1 col2"">
                    44
                
            </tr>
            
            <tr>
                
                <th id=""T_5dd12408_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row2"">
                    2
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row2_col0"" class=""data row2 col0"">
                    20207138
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row2_col1"" class=""data row2 col1"">
                    =
                
                <td id=""T_5dd12408_7ea2_11e6_a668_485b393e1884row2_col2"" class=""data row2 col2"">
                    6200
                
            </tr>
            
        </tbody>
        </table>
        "
CHEMBL1091111,1.04139268516,2.04139268516,"Ki<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5ddb1b52_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">Ki
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5ddb1b52_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5ddb1b52_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20207138
                
                <td id=""T_5ddb1b52_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5ddb1b52_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    11
                
            </tr>
            
        </tbody>
        </table>
        <br />IC50<br />
        <style  type=""text/css"" >
        
        
        </style>

        <table id=""T_5de47922_7ea2_11e6_a668_485b393e1884"" None>
        

        <thead>
            
            <tr>
                
                <th class=""blank"">
                
                <th class=""col_heading level0 col0"">pubmed_id
                
                <th class=""col_heading level0 col1"">relation
                
                <th class=""col_heading level0 col2"">IC50
                
            </tr>
            
        </thead>
        <tbody>
            
            <tr>
                
                <th id=""T_5de47922_7ea2_11e6_a668_485b393e1884"" class=""row_heading level2 row0"">
                    0
                
                <td id=""T_5de47922_7ea2_11e6_a668_485b393e1884row0_col0"" class=""data row0 col0"">
                    20207138
                
                <td id=""T_5de47922_7ea2_11e6_a668_485b393e1884row0_col1"" class=""data row0 col1"">
                    =
                
                <td id=""T_5de47922_7ea2_11e6_a668_485b393e1884row0_col2"" class=""data row0 col2"">
                    110
                
            </tr>
            
        </tbody>
        </table>
        "
